Time (s),X,Y,Sway Distance (cm),Sway Velocity (cm/s)
18.24553871154785,646,299,9.5524865872714,251.56676693668945
18.290501832962036,644,298,1.118033988749895,24.865577690902647
18.33061194419861,636,301,4.272001872658765,106.50685677389914
18.373024702072144,637,302,0.7071067811865476,16.672030224843507
18.413099765777588,643,301,3.0413812651491097,75.8921130482427
18.45289182662964,645,301,1.0,25.13064110245656
18.49854588508606,646,302,0.7071067811865476,15.488366316031174
18.533703804016113,647,301,0.7071067811865476,20.11230478667775
18.58124279975891,646,301,0.5,10.517681162327664
18.618984937667847,649,301,1.5,39.74337658399767
18.660615921020508,655,301,3.0,72.06171361811549
18.703248739242554,653,300,1.118033988749895,26.224726287781447
18.740867614746094,650,300,1.5,39.873600152105716
18.78435778617859,642,299,4.031128874149275,92.69057217689613
18.822657585144043,640,292,3.640054944640259,95.04109794214688
18.866315603256226,647,289,3.8078865529319543,87.22078366331927
18.90633487701416,653,285,3.605551275463989,90.09536997780029
18.947158575057983,653,285,0.0,0.0
18.986267805099487,652,285,0.5,12.78470579628862
19.025218725204468,651,285,0.5,12.836667237959993
19.0695538520813,651,284,0.5,11.277739237987685
19.112531900405884,651,285,0.5,11.633846102638921
19.193086862564087,651,285,0.0,0.0
19.232682943344116,651,291,3.0,75.76507424222353
19.273804664611816,649,294,1.8027756377319946,43.83998485851363
19.31548571586609,648,295,0.7071067811865476,16.96470602127787
19.355093717575073,654,288,4.6097722286464435,116.38487249410511
19.394883632659912,659,285,2.9154759474226504,73.27173081938878
19.438824892044067,665,285,3.0,68.27296354372962
19.474546909332275,668,285,1.5,41.99090963698617
19.522114753723145,670,286,1.118033988749895,23.503986843778577
19.560478925704956,671,290,2.0615528128088303,53.73640838087718
19.600035667419434,676,294,3.2015621187164243,80.93594113047665
19.638062715530396,678,293,1.118033988749895,29.401019650210593
19.685378789901733,680,292,1.118033988749895,23.629052147807794
19.72517466545105,682,292,1.0,25.128232164681638
19.765897750854492,688,294,3.1622776601683795,77.65319422238737
19.810664892196655,692,294,2.0,44.675624577268636
19.846653938293457,694,292,1.4142135623730951,39.295666758413255
19.890523672103882,697,293,1.5811388300841898,36.04167823121056
19.934672832489014,701,293,2.0,45.30097475361145
19.971811771392822,700,293,0.5,13.462958683203656
20.01720666885376,699,292,0.7071067811865476,15.57678991994675
20.05368661880493,698,291,0.7071067811865476,19.383436165153856
20.09296679496765,699,291,0.5,12.729067149004875
20.135568857192993,697,295,2.23606797749979,52.48731776579742
20.17664670944214,693,292,2.5,60.860046548611955
20.218294620513916,694,292,0.5,12.005404043873508
20.25848078727722,694,291,0.5,12.442092398236756
20.29919672012329,692,291,1.0,24.56040989606207
20.337650775909424,686,291,3.0,78.01517781856059
20.380515813827515,684,289,1.4142135623730951,32.99223868821631
20.42142677307129,684,288,0.5,12.221664053894973
20.464224576950073,684,288,0.0,0.0
20.505526781082153,682,288,1.0,24.211782906357875
20.54393482208252,682,288,0.0,0.0
20.587565660476685,676,287,3.0413812651491097,69.7071469879398
20.62610673904419,672,288,2.0615528128088303,53.489754034724555
20.66551661491394,667,290,2.692582403567252,68.32252942044767
20.71296787261963,663,289,2.0615528128088303,43.44569380216218
20.749883890151978,660,289,1.5,40.63276865348722
20.79056978225708,656,288,2.0615528128088303,50.66996706089885
20.83159375190735,651,289,2.5495097567963922,62.146832169853226
20.872028827667236,646,288,2.5495097567963922,63.051934709753915
20.915068864822388,644,286,1.4142135623730951,32.858093436934475
20.961702823638916,641,283,2.1213203435596424,45.48874677154344
21.038429737091064,641,284,0.5,6.5166181917617525
21.077072858810425,643,280,2.23606797749979,57.864579206071525
21.11847972869873,642,274,3.0413812651491097,73.45112715240694
21.15631365776062,636,274,3.0,79.29390561293616
21.1997287273407,635,273,0.7071067811865476,16.287127673083766
21.241214752197266,635,272,0.5,12.052251372087008
21.281447887420654,632,275,2.1213203435596424,52.72570312458419
21.324947834014893,631,279,2.0615528128088303,47.392076869397584
21.363975763320923,628,282,2.1213203435596424,54.35390453143702
21.408288717269897,626,278,2.23606797749979,50.46081965274924
21.44664192199707,626,278,0.0,0.0
21.487330675125122,625,278,0.5,12.288408013547325
21.527472734451294,625,277,0.5,12.45576356552314
21.57228374481201,625,281,2.0,44.631888098493754
21.655863761901855,625,281,0.0,0.0
21.694992780685425,626,281,0.5,12.778240179382033
21.7339346408844,626,279,1.0,25.67930743139824
